dishID,ingredient
LekmaxdCXU177t1iSy5mgBcMpK2ymke,1/8 teaspoon ground nutmeg 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,2 tablespoons unsalted butter 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,2 tart apples - peeled cored and sliced 
LekmaxdCXU177t1iSy5mgBcMpK2ymke,3 tablespoons pecans (optional) 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,2 quarts water 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,8 skinless boneless chicken breast halves 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1/2 teaspoon salt 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 teaspoon ground black pepper 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 teaspoon garlic powder 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,2 tablespoons dried parsley 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 tablespoon onion powder 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,5 cubes chicken bouillon 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,3 tablespoons olive oil 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 onion chopped 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,3 cloves garlic chopped 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 (16 ounce) jar chunky salsa 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,2 (14.5 ounce) cans peeled and diced tomatoes 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 (14.5 ounce) can whole peeled tomatoes 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 (10.75 ounce) can condensed tomato soup 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,3 tablespoons chili powder 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 (15 ounce) can whole kernel corn drained 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,2 (16 ounce) cans chili beans undrained 
jD6i0pn4iLSEaizE2A7UMzLGYHA7EpS,1 (8 ounce) container sour cream 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,4 cups uncooked elbow macaroni 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,1 cup mayonnaise 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,1/4 cup distilled white vinegar 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,2/3 cup white sugar 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,2 1/2 tablespoons prepared yellow mustard 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,1 1/2 teaspoons salt 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,1/2 teaspoon ground black pepper 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,1 large onion chopped 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,2 stalks celery chopped 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,1 green bell pepper seeded and chopped 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,1/4 cup grated carrot (optional) 
6Mk/g0eI2NX1Onu.VxhtRCphtr6YLoy,2 tablespoons chopped pimento peppers (optional) 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,3 pounds ground turkey 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,1/4 cup seasoned bread crumbs 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,1/4 cup finely diced onion 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,2 egg whites lightly beaten 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,1/4 cup chopped fresh parsley 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,1 clove garlic peeled and minced 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,1 teaspoon salt 
aC2.sDXujB17wTVVAUFhmln8JqrNCLm,1/4 teaspoon ground black pepper 
4ZXpiO9d3sH36X1Deap6fpmR9nSt5Ze,2 eggs beaten 
4ZXpiO9d3sH36X1Deap6fpmR9nSt5Ze,1 cup grated Parmesan cheese 
4ZXpiO9d3sH36X1Deap6fpmR9nSt5Ze,7 ounces seasoned bread crumbs 
4ZXpiO9d3sH36X1Deap6fpmR9nSt5Ze,6 skinless boneless chicken breast halves 
4ZXpiO9d3sH36X1Deap6fpmR9nSt5Ze,1 tablespoon vegetable oil 
4ZXpiO9d3sH36X1Deap6fpmR9nSt5Ze,12 ounces pasta sauce 
4ZXpiO9d3sH36X1Deap6fpmR9nSt5Ze,6 slices Monterey Jack cheese 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,3/4 cup butter 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,2 1/8 cups white sugar 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,3 eggs 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,2 teaspoons vanilla extract 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,3 cups all-purpose flour 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,1 1/2 teaspoons baking soda 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,1/4 teaspoon salt 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,1 1/2 cups buttermilk 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,2 teaspoons lemon juice 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,1 1/2 cups mashed bananas 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,1/2 cup butter softened 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,1 (8 ounce) package cream cheese softened 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,3 1/2 cups confectioners' sugar 
R31A3gO9nvhBMPeTUeaVjfCrscoGtAG,1 teaspoon vanilla extract 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,1 tablespoon vegetable oil 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,1 onion chopped 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,3 cloves garlic crushed 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,1 (4 ounce) can diced jalapeno peppers 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,1 (4 ounce) can chopped green chile peppers 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,2 teaspoons ground cumin 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,1 teaspoon dried oregano 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,1 teaspoon ground cayenne pepper 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,2 (14.5 ounce) cans chicken broth 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,3 cups chopped cooked chicken breast 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,3 (15 ounce) cans white beans 
AaYuRg0XtVq3qnkTwH9MdHvC65qKRsG,1 cup shredded Monterey Jack cheese 
4T.P2e0Q634XZW2BEWL6ZPN7yFM2mgO,4 tilapia fillets 
4T.P2e0Q634XZW2BEWL6ZPN7yFM2mgO,3 tablespoons fresh lemon juice 
4T.P2e0Q634XZW2BEWL6ZPN7yFM2mgO,1 tablespoon butter melted 
4T.P2e0Q634XZW2BEWL6ZPN7yFM2mgO,1 clove garlic finely chopped 
4T.P2e0Q634XZW2BEWL6ZPN7yFM2mgO,1 teaspoon dried parsley flakes 
4T.P2e0Q634XZW2BEWL6ZPN7yFM2mgO,pepper to taste 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,1 (12 ounce) package egg noodles 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,1/4 cup chopped onion 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,2 cups shredded Cheddar cheese 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,1 cup frozen green peas 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,2 (5 ounce) cans tuna drained 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,2 (10.75 ounce) cans condensed cream of mushroom soup 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,1/2 (4.5 ounce) can sliced mushrooms 
6.qo1mYck4GZ/.rGtw4.1eDID4p8F56,1 cup crushed potato chips 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,1 onion chopped 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,1/4 cup olive oil 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,2 carrots diced 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,2 stalks celery chopped 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,2 cloves garlic minced 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,1 teaspoon dried oregano 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,1 bay leaf 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,1 teaspoon dried basil 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,1 (14.5 ounce) can crushed tomatoes 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,2 cups dry lentils 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,8 cups water 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,1/2 cup spinach rinsed and thinly sliced 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,2 tablespoons vinegar 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,salt to taste 
A6VMpbHhFBIDjDYPkiZujbqHRlxaCfq,ground black pepper to taste 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,9 lasagna noodles 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1/2 cup butter 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 onion chopped 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 clove garlic minced 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1/2 cup all-purpose flour 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 teaspoon salt 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,2 cups chicken broth 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 1/2 cups milk 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,4 cups shredded mozzarella cheese divided 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 cup grated Parmesan cheese divided 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 teaspoon dried basil 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 teaspoon dried oregano 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1/2 teaspoon ground black pepper 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,2 cups ricotta cheese 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,2 cups cubed cooked chicken meat 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,2 (10 ounce) packages frozen chopped spinach thawed and drained 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1 tablespoon chopped fresh parsley 
V0jjYTCQK7P0RXDbYFxFnvkj/TcAyWC,1/4 cup grated Parmesan cheese for topping 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,2 cups uncooked egg noodles 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,1/2 pound lean ground beef 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,1 onion chopped 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,2 cloves garlic minced 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,1 green bell pepper chopped 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,1 cup sliced pepperoni sausage 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,16 ounces pizza sauce 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,4 tablespoons milk 
ohjcL/IyGmav0vz3tyDcNQhgOyVEU.C,1 cup shredded mozzarella cheese 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,1 pound bacon chopped 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,2 stalks celery diced 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,1 onion chopped 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,3 cloves garlic minced 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,8 potatoes peeled and cubed 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,4 cups chicken stock or enough to cover potatoes 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,3 tablespoons butter 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,1/4 cup all-purpose flour 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,1 cup heavy cream 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,1 teaspoon dried tarragon 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,3 teaspoons chopped fresh cilantro 
szwhEjVH0llmsObbOwsZ/EQzJTiE08K,salt and pepper to taste 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,6 skinless boneless chicken breast halves 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1/4 cup all-purpose flour 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1/2 teaspoon salt 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1 pinch ground black pepper 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,3 tablespoons butter 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1 (14.5 ounce) can stewed tomatoes with liquid 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1/2 cup water 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,2 tablespoons brown sugar 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,2 tablespoons distilled white vinegar 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,2 tablespoons Worcestershire sauce 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1 teaspoon salt 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,2 teaspoons chili powder 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1 teaspoon mustard powder 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1/2 teaspoon celery seed 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1 clove garlic minced 
wxYDsLItovp2CvONFmgRtkWDgxFeiT6,1/8 teaspoon hot pepper sauce 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,1/4 cup cider vinegar 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,3 tablespoons prepared coarse-ground mustard 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,3 cloves garlic peeled and minced 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,1 lime juiced 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,1/2 lemon juiced 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,1/2 cup brown sugar 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,1 1/2 teaspoons salt 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,ground black pepper to taste 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,6 tablespoons olive oil 
tJzQ2hTPyQvXI2tXEMNJp05xI61SGXG,6 skinless boneless chicken breast halves 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,1 cup white sugar 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,2 tablespoons all-purpose flour 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,3 tablespoons cornstarch 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,1/4 teaspoon salt 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,1 1/2 cups water 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,2 lemons juiced and zested 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,2 tablespoons butter 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,4 egg yolks beaten 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,1 (9 inch) pie crust baked 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,4 egg whites 
9aNVhy.W33MSyYftO2GjOfuCtIVFQXC,6 tablespoons white sugar 
loAxtqu8RstY1FR0WVSxJYyYoVXz.XG,12 ounces cranberries 
loAxtqu8RstY1FR0WVSxJYyYoVXz.XG,1 cup white sugar 
loAxtqu8RstY1FR0WVSxJYyYoVXz.XG,1 cup orange juice 
CGaLz.ORPx2kr0QP32tEAUhz8EQcD5i,1 cup butter 
CGaLz.ORPx2kr0QP32tEAUhz8EQcD5i,2 cups brown sugar 
CGaLz.ORPx2kr0QP32tEAUhz8EQcD5i,1/2 cup corn syrup 
CGaLz.ORPx2kr0QP32tEAUhz8EQcD5i,1 teaspoon salt 
CGaLz.ORPx2kr0QP32tEAUhz8EQcD5i,1/2 teaspoon baking soda 
CGaLz.ORPx2kr0QP32tEAUhz8EQcD5i,1 teaspoon vanilla extract 
CGaLz.ORPx2kr0QP32tEAUhz8EQcD5i,5 quarts popped popcorn 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,1 (.25 ounce) package active dry yeast 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,1 cup warm water 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,1/4 cup white sugar 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,3 tablespoons milk 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,1 egg beaten 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,2 teaspoons salt 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,4 1/2 cups bread flour 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,2 teaspoons minced garlic (optional) 
Illx4V5DctVrOmdw/Oq3iL.nrtd.jsi,1/4 cup butter melted 
BPCk9Sh57O8PUfTN/SIdfbHYUuunAuK,1/2 cup butter 
BPCk9Sh57O8PUfTN/SIdfbHYUuunAuK,2 1/4 cups brown sugar 
BPCk9Sh57O8PUfTN/SIdfbHYUuunAuK,1/2 cup milk 
BPCk9Sh57O8PUfTN/SIdfbHYUuunAuK,3/4 cup peanut butter 
BPCk9Sh57O8PUfTN/SIdfbHYUuunAuK,1 teaspoon vanilla extract 
BPCk9Sh57O8PUfTN/SIdfbHYUuunAuK,3 1/2 cups confectioners' sugar 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,4 teaspoons active dry yeast 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,1 teaspoon white sugar 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,1 1/4 cups warm water (110 degrees F/45 degrees C) 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,5 cups all-purpose flour 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,1/2 cup white sugar 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,1 1/2 teaspoons salt 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,1 tablespoon vegetable oil 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,1/2 cup baking soda 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,4 cups hot water 
FMc8nXCUDRRlC/adWyAU2kenOMqlGEu,1/4 cup kosher salt for topping 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1 pound sweet Italian sausage casings removed 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1 cup chopped onion 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,2 cloves garlic minced 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,5 cups beef broth 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1/2 cup water 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1/2 cup red wine 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,4 large tomatoes - peeled seeded and chopped 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1 cup thinly sliced carrots 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1/2 tablespoon packed fresh basil leaves 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1/2 teaspoon dried oregano 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1 (8 ounce) can tomato sauce 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,1 1/2 cups sliced zucchini 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,8 ounces fresh tortellini pasta 
CovFkbmxmQeAan3jjua2gr.l4qnwjIS,3 tablespoons chopped fresh parsley 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,2 cups canned garbanzo beans drained 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,1/3 cup tahini 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,1/4 cup lemon juice 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,1 teaspoon salt 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,2 cloves garlic halved 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,1 tablespoon olive oil 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,1 pinch paprika 
CfGsQTOXQ3KCU6N6ls3oIsMKxRIlTfW,1 teaspoon minced fresh parsley 
